current_path,current_directory,filename,title,framework,content_type,word_count,new_location,category,reason
uwp/monetize/get-add-on-conversions-by-channel.md,uwp/monetize,get-add-on-conversions-by-channel.md,Get add-on conversions by channel,uwp,guide,1574,legacy-frameworks/uwp/monetize/,legacy-uwp,UWP content preserved in legacy section
uwp/monetize/get-the-stack-trace-for-an-error-in-your-desktop-application.md,uwp/monetize,get-the-stack-trace-for-an-error-in-your-desktop-application.md,Get the stack trace for an error in your desktop application,uwp,guide,877,legacy-frameworks/uwp/monetize/,legacy-uwp,UWP content preserved in legacy section
uwp/monetize/get-targeted-offers.md,uwp/monetize,get-targeted-offers.md,Get targeted offers,uwp,guide,392,legacy-frameworks/uwp/monetize/,legacy-uwp,UWP content preserved in legacy section
uwp/monetize/get-an-app-submission.md,uwp/monetize,get-an-app-submission.md,Get an app submission,uwp,guide,734,legacy-frameworks/uwp/monetize/,legacy-uwp,UWP content preserved in legacy section
uwp/packaging/auto-build-package-uwp-apps.md,uwp/packaging,auto-build-package-uwp-apps.md,Set up automated builds for your UWP app,uwp,tutorial,1243,legacy-frameworks/uwp/packaging/,legacy-uwp,UWP content preserved in legacy section
uwp/packaging/install-universal-windows-apps-with-the-winappdeploycmd-tool.md,uwp/packaging,install-universal-windows-apps-with-the-winappdeploycmd-tool.md,Install apps with the WinAppDeployCmd.exe tool,uwp,guide,1446,legacy-frameworks/uwp/packaging/,legacy-uwp,UWP content preserved in legacy section
uwp/packaging/self-install-package-updates.md,uwp/packaging,self-install-package-updates.md,Download and install package updates from the Store,uwp,guide,2719,legacy-frameworks/uwp/packaging/,legacy-uwp,UWP content preserved in legacy section
uwp/packaging/index.md,uwp/packaging,index.md,Packaging apps,uwp,overview,582,legacy-frameworks/uwp/packaging/,legacy-uwp,UWP content preserved in legacy section
uwp/packaging/app-capability-declarations.md,uwp/packaging,app-capability-declarations.md,App capability declarations,uwp,guide,10919,legacy-frameworks/uwp/packaging/,legacy-uwp,UWP content preserved in legacy section
uwp/winrt-components/create-a-windows-runtime-component-in-cppwinrt.md,uwp/winrt-components,create-a-windows-runtime-component-in-cppwinrt.md,Windows Runtime components with C++/WinRT,uwp,guide,1604,legacy-frameworks/uwp/winrt-components/,legacy-uwp,UWP content preserved in legacy section
uwp/winrt-components/raising-events-in-windows-runtime-components.md,uwp/winrt-components,raising-events-in-windows-runtime-components.md,Raising events in Windows Runtime components,uwp,guide,4000,legacy-frameworks/uwp/winrt-components/,legacy-uwp,UWP content preserved in legacy section
uwp/winrt-components/diagnosing-windows-runtime-component-error-conditions.md,uwp/winrt-components,diagnosing-windows-runtime-component-error-conditions.md,Diagnosing Windows Runtime Component error conditions,uwp,guide,2669,legacy-frameworks/uwp/winrt-components/,legacy-uwp,UWP content preserved in legacy section
uwp/winrt-components/creating-windows-runtime-components-in-csharp-and-visual-basic.md,uwp/winrt-components,creating-windows-runtime-components-in-csharp-and-visual-basic.md,Windows Runtime components with C# and Visual Basic,uwp,guide,3469,legacy-frameworks/uwp/winrt-components/,legacy-uwp,UWP content preserved in legacy section
uwp/winrt-components/walkthrough-creating-a-basic-windows-runtime-component-in-cpp-and-calling-it-from-javascript-or-csharp.md,uwp/winrt-components,walkthrough-creating-a-basic-windows-runtime-component-in-cpp-and-calling-it-from-javascript-or-csharp.md,"Walkthrough of creating a C++/CX Windows Runtime component, and calling it from JavaScript or C#",uwp,guide,3580,legacy-frameworks/uwp/winrt-components/,legacy-uwp,UWP content preserved in legacy section
uwp/winrt-components/index.md,uwp/winrt-components,index.md,Windows Runtime components,uwp,overview,584,legacy-frameworks/uwp/winrt-components/,legacy-uwp,UWP content preserved in legacy section
uwp/winrt-components/net-framework-mappings-of-windows-runtime-types.md,uwp/winrt-components,net-framework-mappings-of-windows-runtime-types.md,.NET mappings of Windows Runtime types,uwp,guide,632,legacy-frameworks/uwp/winrt-components/,legacy-uwp,UWP content preserved in legacy section
uwp/winrt-components/distributing-a-managed-windows-runtime-component.md,uwp/winrt-components,distributing-a-managed-windows-runtime-component.md,Distributing a managed Windows Runtime Component,uwp,guide,994,legacy-frameworks/uwp/winrt-components/,legacy-uwp,UWP content preserved in legacy section
uwp/winrt-components/passing-arrays-to-a-windows-runtime-component.md,uwp/winrt-components,passing-arrays-to-a-windows-runtime-component.md,Passing arrays to a Windows Runtime Component,uwp,guide,746,legacy-frameworks/uwp/winrt-components/,legacy-uwp,UWP content preserved in legacy section
uwp/winrt-components/walkthrough-creating-a-simple-windows-runtime-component-and-calling-it-from-javascript.md,uwp/winrt-components,walkthrough-creating-a-simple-windows-runtime-component-and-calling-it-from-javascript.md,"Walkthrough of creating a C# or Visual Basic Windows Runtime component, and calling it from JavaScript",uwp,guide,5685,legacy-frameworks/uwp/winrt-components/,legacy-uwp,UWP content preserved in legacy section
uwp/winrt-components/creating-windows-runtime-components-in-cpp.md,uwp/winrt-components,creating-windows-runtime-components-in-cpp.md,Windows Runtime components with C++/CX,uwp,guide,3145,legacy-frameworks/uwp/winrt-components/,legacy-uwp,UWP content preserved in legacy section
uwp/winrt-components/custom-events-and-event-accessors-in-windows-runtime-components.md,uwp/winrt-components,custom-events-and-event-accessors-in-windows-runtime-components.md,Custom events and event accessors in Windows Runtime components,uwp,guide,1073,legacy-frameworks/uwp/winrt-components/,legacy-uwp,UWP content preserved in legacy section
uwp/cpp-and-winrt-apis/macros.md,uwp/cpp-and-winrt-apis,macros.md,C++/WinRT configuration macros,uwp,reference,604,legacy-frameworks/uwp/cpp-and-winrt-apis/,legacy-uwp,UWP content preserved in legacy section
uwp/cpp-and-winrt-apis/interop-winrt-abi.md,uwp/cpp-and-winrt-apis,interop-winrt-abi.md,Interop between C++/WinRT and the ABI,uwp,reference,2242,legacy-frameworks/uwp/cpp-and-winrt-apis/,legacy-uwp,UWP content preserved in legacy section
uwp/cpp-and-winrt-apis/natvis.md,uwp/cpp-and-winrt-apis,natvis.md,Visual Studio native debug visualization for C++/WinRT,uwp,reference,814,legacy-frameworks/uwp/cpp-and-winrt-apis/,legacy-uwp,UWP content preserved in legacy section
uwp/cpp-and-winrt-apis/binding-property.md,uwp/cpp-and-winrt-apis,binding-property.md,XAML controls; bind to a C++/WinRT property,uwp,reference,2746,legacy-frameworks/uwp/cpp-and-winrt-apis/,legacy-uwp,UWP content preserved in legacy section
uwp/cpp-and-winrt-apis/weak-references.md,uwp/cpp-and-winrt-apis,weak-references.md,Strong and weak references in C++/WinRT,uwp,reference,3245,legacy-frameworks/uwp/cpp-and-winrt-apis/,legacy-uwp,UWP content preserved in legacy section
uwp/cpp-and-winrt-apis/interop-winrt-cx-async.md,uwp/cpp-and-winrt-apis,interop-winrt-cx-async.md,"Asynchrony, and interop between C++/WinRT and C++/CX",uwp,reference,5514,legacy-frameworks/uwp/cpp-and-winrt-apis/,legacy-uwp,UWP content preserved in legacy section
uwp/cpp-and-winrt-apis/std-cpp-data-types.md,uwp/cpp-and-winrt-apis,std-cpp-data-types.md,Standard C++ data types and C++/WinRT,uwp,reference,982,legacy-frameworks/uwp/cpp-and-winrt-apis/,legacy-uwp,UWP content preserved in legacy section
uwp/cpp-and-winrt-apis/collections.md,uwp/cpp-and-winrt-apis,collections.md,Collections with C++/WinRT,uwp,reference,1650,legacy-frameworks/uwp/cpp-and-winrt-apis/,legacy-uwp,UWP content preserved in legacy section
uwp/cpp-and-winrt-apis/handle-events.md,uwp/cpp-and-winrt-apis,handle-events.md,Handle events by using delegates in C++/WinRT,uwp,reference,2252,legacy-frameworks/uwp/cpp-and-winrt-apis/,legacy-uwp,UWP content preserved in legacy section
uwp/cpp-and-winrt-apis/troubleshooting.md,uwp/cpp-and-winrt-apis,troubleshooting.md,Troubleshooting C++/WinRT issues,uwp,reference,1909,legacy-frameworks/uwp/cpp-and-winrt-apis/,legacy-uwp,UWP content preserved in legacy section
uwp/cpp-and-winrt-apis/author-apis.md,uwp/cpp-and-winrt-apis,author-apis.md,Author APIs with C++/WinRT,uwp,reference,6260,legacy-frameworks/uwp/cpp-and-winrt-apis/,legacy-uwp,UWP content preserved in legacy section
uwp/cpp-and-winrt-apis/strings.md,uwp/cpp-and-winrt-apis,strings.md,String handling in C++/WinRT,uwp,reference,1050,legacy-frameworks/uwp/cpp-and-winrt-apis/,legacy-uwp,UWP content preserved in legacy section
uwp/cpp-and-winrt-apis/author-events.md,uwp/cpp-and-winrt-apis,author-events.md,Author events in C++/WinRT,uwp,reference,2159,legacy-frameworks/uwp/cpp-and-winrt-apis/,legacy-uwp,UWP content preserved in legacy section
uwp/cpp-and-winrt-apis/news.md,uwp/cpp-and-winrt-apis,news.md,What's new in C++/WinRT,uwp,reference,4450,legacy-frameworks/uwp/cpp-and-winrt-apis/,legacy-uwp,UWP content preserved in legacy section
uwp/cpp-and-winrt-apis/author-coclasses.md,uwp/cpp-and-winrt-apis,author-coclasses.md,Author COM components with C++/WinRT,uwp,reference,3251,legacy-frameworks/uwp/cpp-and-winrt-apis/,legacy-uwp,UWP content preserved in legacy section
uwp/cpp-and-winrt-apis/concurrency-2.md,uwp/cpp-and-winrt-apis,concurrency-2.md,Advanced concurrency and asynchrony with C++/WinRT,uwp,reference,4699,legacy-frameworks/uwp/cpp-and-winrt-apis/,legacy-uwp,UWP content preserved in legacy section
uwp/cpp-and-winrt-apis/consume-com.md,uwp/cpp-and-winrt-apis,consume-com.md,Consume COM components with C++/WinRT,uwp,reference,2053,legacy-frameworks/uwp/cpp-and-winrt-apis/,legacy-uwp,UWP content preserved in legacy section
uwp/cpp-and-winrt-apis/move-to-winrt-from-wrl.md,uwp/cpp-and-winrt-apis,move-to-winrt-from-wrl.md,Move to C++/WinRT from WRL,uwp,reference,1171,legacy-frameworks/uwp/cpp-and-winrt-apis/,legacy-uwp,UWP content preserved in legacy section
uwp/cpp-and-winrt-apis/details-about-destructors.md,uwp/cpp-and-winrt-apis,details-about-destructors.md,Extension points for your implementation types,uwp,reference,1876,legacy-frameworks/uwp/cpp-and-winrt-apis/,legacy-uwp,UWP content preserved in legacy section
uwp/cpp-and-winrt-apis/clipboard-to-winrt-from-csharp.md,uwp/cpp-and-winrt-apis,clipboard-to-winrt-from-csharp.md,Porting the Clipboard sample to C++/WinRT from C# (a case study),uwp,reference,12620,legacy-frameworks/uwp/cpp-and-winrt-apis/,legacy-uwp,UWP content preserved in legacy section
uwp/cpp-and-winrt-apis/interop-winrt-cx.md,uwp/cpp-and-winrt-apis,interop-winrt-cx.md,Interop between C++/WinRT and C++/CX,uwp,reference,1951,legacy-frameworks/uwp/cpp-and-winrt-apis/,legacy-uwp,UWP content preserved in legacy section
uwp/cpp-and-winrt-apis/move-to-winrt-from-cx.md,uwp/cpp-and-winrt-apis,move-to-winrt-from-cx.md,Move to C++/WinRT from C++/CX,uwp,reference,5441,legacy-frameworks/uwp/cpp-and-winrt-apis/,legacy-uwp,UWP content preserved in legacy section
uwp/cpp-and-winrt-apis/concurrency-3.md,uwp/cpp-and-winrt-apis,concurrency-3.md,A completion source sample,uwp,reference,518,legacy-frameworks/uwp/cpp-and-winrt-apis/,legacy-uwp,UWP content preserved in legacy section
uwp/cpp-and-winrt-apis/xaml-cust-ctrl.md,uwp/cpp-and-winrt-apis,xaml-cust-ctrl.md,XAML custom (templated) controls with C++/WinRT,uwp,reference,1600,legacy-frameworks/uwp/cpp-and-winrt-apis/,legacy-uwp,UWP content preserved in legacy section
uwp/cpp-and-winrt-apis/photo-editor-sample.md,uwp/cpp-and-winrt-apis,photo-editor-sample.md,Photo Editor C++/WinRT sample application,uwp,reference,323,legacy-frameworks/uwp/cpp-and-winrt-apis/,legacy-uwp,UWP content preserved in legacy section
uwp/cpp-and-winrt-apis/use-csharp-component-from-cpp-winrt.md,uwp/cpp-and-winrt-apis,use-csharp-component-from-cpp-winrt.md,Authoring a C# Windows Runtime component for use from a C++/WinRT app,uwp,reference,1706,legacy-frameworks/uwp/cpp-and-winrt-apis/,legacy-uwp,UWP content preserved in legacy section
uwp/cpp-and-winrt-apis/index.md,uwp/cpp-and-winrt-apis,index.md,C++/WinRT,uwp,reference,1811,legacy-frameworks/uwp/cpp-and-winrt-apis/,legacy-uwp,UWP content preserved in legacy section
uwp/cpp-and-winrt-apis/cpp-value-categories.md,uwp/cpp-and-winrt-apis,cpp-value-categories.md,"Value categories, and references to them",uwp,reference,2267,legacy-frameworks/uwp/cpp-and-winrt-apis/,legacy-uwp,UWP content preserved in legacy section
uwp/cpp-and-winrt-apis/get-started.md,uwp/cpp-and-winrt-apis,get-started.md,Get started with C++/WinRT,uwp,reference,1847,legacy-frameworks/uwp/getting-started/,legacy-getting-started,UWP getting started content moved to legacy section
uwp/cpp-and-winrt-apis/error-handling.md,uwp/cpp-and-winrt-apis,error-handling.md,Error handling with C++/WinRT,uwp,reference,1837,legacy-frameworks/uwp/cpp-and-winrt-apis/,legacy-uwp,UWP content preserved in legacy section
uwp/cpp-and-winrt-apis/base-type.md,uwp/cpp-and-winrt-apis,base-type.md,Calling and overriding your base type with C++/WinRT,uwp,reference,432,legacy-frameworks/uwp/cpp-and-winrt-apis/,legacy-uwp,UWP content preserved in legacy section
uwp/cpp-and-winrt-apis/move-to-winrt-from-csharp.md,uwp/cpp-and-winrt-apis,move-to-winrt-from-csharp.md,Move to C++/WinRT from C#,uwp,tutorial,4272,legacy-frameworks/uwp/cpp-and-winrt-apis/,legacy-uwp,UWP content preserved in legacy section
uwp/cpp-and-winrt-apis/boxing.md,uwp/cpp-and-winrt-apis,boxing.md,Boxing and unboxing values to IInspectable with C++/WinRT,uwp,reference,683,legacy-frameworks/uwp/cpp-and-winrt-apis/,legacy-uwp,UWP content preserved in legacy section
uwp/cpp-and-winrt-apis/diag-direct-alloc.md,uwp/cpp-and-winrt-apis,diag-direct-alloc.md,Diagnosing direct allocations,uwp,reference,1231,legacy-frameworks/uwp/cpp-and-winrt-apis/,legacy-uwp,UWP content preserved in legacy section
uwp/cpp-and-winrt-apis/binding-collection.md,uwp/cpp-and-winrt-apis,binding-collection.md,XAML items controls; bind to a C++/WinRT collection,uwp,reference,814,legacy-frameworks/uwp/cpp-and-winrt-apis/,legacy-uwp,UWP content preserved in legacy section
uwp/cpp-and-winrt-apis/simple-winui-example.md,uwp/cpp-and-winrt-apis,simple-winui-example.md,A basic C++/WinRT Windows UI Library 2 example (UWP),uwp,reference,618,legacy-frameworks/uwp/cpp-and-winrt-apis/,legacy-uwp,UWP content preserved in legacy section
uwp/cpp-and-winrt-apis/consume-apis.md,uwp/cpp-and-winrt-apis,consume-apis.md,Consume APIs with C++/WinRT,uwp,reference,3292,legacy-frameworks/uwp/cpp-and-winrt-apis/,legacy-uwp,UWP content preserved in legacy section
